@hongkong:y 0.001205
@hongkong:n 0.998795
@defend:y 0.000000
@defend:n 1.000000
@created:y 0.009639
@created:n 0.990361
@cars:y 0.004819
@cars:n 0.995181
@peter:y 0.004819
@peter:n 0.995181
@dot:y 0.003614
@dot:n 0.996386
@consortium:y 0.006024
@consortium:n 0.993976
@wireless:y 0.001205
@wireless:n 0.998795
@programme:y 0.009639
@programme:n 0.990361
@kingdom:y 0.004819
@kingdom:n 0.995181
@centers:y 0.004819
@centers:n 0.995181
@nigeria:y 0.002410
@nigeria:n 0.997590
@favour:y 0.008434
@favour:n 0.991566
@textile:y 0.004819
@textile:n 0.995181
@bit:y 0.002410
@bit:n 0.997590
@siemens:y 0.003614
@siemens:n 0.996386
@affiliates:y 0.001205
@affiliates:n 0.998795
@chain:y 0.004819
@chain:n 0.995181
@comprising:y 0.000000
@comprising:n 1.000000
@rainfall:y 0.003614
@rainfall:n 0.996386
@trans:y 0.004819
@trans:n 0.995181
@rotterdam:y 0.003614
@rotterdam:n 0.996386
@cargill:y 0.001205
@cargill:n 0.998795
@backed:y 0.002410
@backed:n 0.997590
@guilder:y 0.002410
@guilder:n 0.997590
@aegean:y 0.000000
@aegean:n 1.000000
@weight:y 0.002410
@weight:n 0.997590
@listed:y 0.010843
@listed:n 0.989157
@disaster:y 0.003614
@disaster:n 0.996386
@delhi:y 0.002410
@delhi:n 0.997590
@greek:y 0.001205
@greek:n 0.998795
@cos:y 0.001205
@cos:n 0.998795
@objective:y 0.004819
@objective:n 0.995181
@oilseeds:y 0.001205
@oilseeds:n 0.998795
@spent:y 0.007229
@spent:n 0.992771
@cooper:y 0.003614
@cooper:n 0.996386
@owners:y 0.008434
@owners:n 0.991566
@textiles:y 0.006024
@textiles:n 0.993976
@adequate:y 0.006024
@adequate:n 0.993976
@float:y 0.007229
@float:n 0.992771
@bankamerica:y 0.002410
@bankamerica:n 0.997590
@sri:y 0.003614
@sri:n 0.996386
@imbalance:y 0.006024
@imbalance:n 0.993976
@economics:y 0.008434
@economics:n 0.991566
@amounted:y 0.003614
@amounted:n 0.996386
@hotels:y 0.004819
@hotels:n 0.995181
@merchandise:y 0.002410
@merchandise:n 0.997590
@repeated:y 0.008434
@repeated:n 0.991566
@origin:y 0.003614
@origin:n 0.996386
@broadly:y 0.002410
@broadly:n 0.997590
@meal:y 0.003614
@meal:n 0.996386
@earthquake:y 0.001205
@earthquake:n 0.998795
@manufacturer:y 0.008434
@manufacturer:n 0.991566
@merchant:y 0.003614
@merchant:n 0.996386
@shamrock:y 0.003614
@shamrock:n 0.996386
@rio:y 0.004819
@rio:n 0.995181
@midland:y 0.004819
@midland:n 0.995181
@terminated:y 0.003614
@terminated:n 0.996386
@pace:y 0.006024
@pace:n 0.993976
@informal:y 0.004819
@informal:n 0.995181
@basin:y 0.006024
@basin:n 0.993976
@depending:y 0.014458
@depending:n 0.985542
@expense:y 0.004819
@expense:n 0.995181
@alleged:y 0.006024
@alleged:n 0.993976
@fear:y 0.007229
@fear:n 0.992771
@expanding:y 0.004819
@expanding:n 0.995181
@container:y 0.004819
@container:n 0.995181
@goal:y 0.006024
@goal:n 0.993976
@halt:y 0.003614
@halt:n 0.996386
@tonnage:y 0.012048
@tonnage:n 0.987952
@conservative:y 0.002410
@conservative:n 0.997590
@moved:y 0.006024
@moved:n 0.993976
@pushed:y 0.004819
@pushed:n 0.995181
@thirds:y 0.002410
@thirds:n 0.997590
@complex:y 0.002410
@complex:n 0.997590
@core:y 0.004819
@core:n 0.995181
@strengthen:y 0.009639
@strengthen:n 0.990361
@refineries:y 0.009639
@refineries:n 0.990361
@rapid:y 0.001205
@rapid:n 0.998795
@smc:y 0.002410
@smc:n 0.997590
@meant:y 0.004819
@meant:n 0.995181
@involving:y 0.008434
@involving:n 0.991566
@peak:y 0.007229
@peak:n 0.992771
@ontario:y 0.000000
@ontario:n 1.000000
@conrac:y 0.000000
@conrac:n 1.000000
@honeywell:y 0.001205
@honeywell:n 0.998795
@executives:y 0.009639
@executives:n 0.990361
@forces:y 0.000000
@forces:n 1.000000
@club:y 0.002410
@club:n 0.997590
@dealing:y 0.002410
@dealing:n 0.997590
@turning:y 0.004819
@turning:n 0.995181
@uruguay:y 0.000000
@uruguay:n 1.000000
@mart:y 0.002410
@mart:n 0.997590
@covered:y 0.008434
@covered:n 0.991566
@destinations:y 0.002410
@destinations:n 0.997590
@lme:y 0.001205
@lme:n 0.998795
@deficiency:y 0.004819
@deficiency:n 0.995181
@dauster:y 0.001205
@dauster:n 0.998795
@showing:y 0.003614
@showing:n 0.996386
@entertainment:y 0.003614
@entertainment:n 0.996386
@expensive:y 0.003614
@expensive:n 0.996386
@faster:y 0.006024
@faster:n 0.993976
@propose:y 0.001205
@propose:n 0.998795
@requires:y 0.007229
@requires:n 0.992771
@jersey:y 0.003614
@jersey:n 0.996386
@warrant:y 0.004819
@warrant:n 0.995181
@poehl:y 0.001205
@poehl:n 0.998795
@est:y 0.004819
@est:n 0.995181
@join:y 0.004819
@join:n 0.995181
@rapeseed:y 0.009639
@rapeseed:n 0.990361
@orange:y 0.003614
@orange:n 0.996386
@returned:y 0.008434
@returned:n 0.991566
@sumitomo:y 0.000000
