@hongkong:y 0.002105
@hongkong:n 0.997895
@defend:y 0.002105
@defend:n 0.997895
@created:y 0.004211
@created:n 0.995789
@cars:y 0.004211
@cars:n 0.995789
@peter:y 0.000000
@peter:n 1.000000
@dot:y 0.001053
@dot:n 0.998947
@consortium:y 0.002105
@consortium:n 0.997895
@wireless:y 0.005263
@wireless:n 0.994737
@programme:y 0.002105
@programme:n 0.997895
@kingdom:y 0.000000
@kingdom:n 1.000000
@centers:y 0.001053
@centers:n 0.998947
@nigeria:y 0.000000
@nigeria:n 1.000000
@favour:y 0.004211
@favour:n 0.995789
@textile:y 0.001053
@textile:n 0.998947
@bit:y 0.003158
@bit:n 0.996842
@siemens:y 0.000000
@siemens:n 1.000000
@affiliates:y 0.002105
@affiliates:n 0.997895
@chain:y 0.003158
@chain:n 0.996842
@comprising:y 0.004211
@comprising:n 0.995789
@rainfall:y 0.001053
@rainfall:n 0.998947
@trans:y 0.003158
@trans:n 0.996842
@rotterdam:y 0.002105
@rotterdam:n 0.997895
@cargill:y 0.000000
@cargill:n 1.000000
@backed:y 0.006316
@backed:n 0.993684
@guilder:y 0.002105
@guilder:n 0.997895
@aegean:y 0.001053
@aegean:n 0.998947
@weight:y 0.000000
@weight:n 1.000000
@listed:y 0.002105
@listed:n 0.997895
@disaster:y 0.005263
@disaster:n 0.994737
@delhi:y 0.000000
@delhi:n 1.000000
@greek:y 0.001053
@greek:n 0.998947
@cos:y 0.009474
@cos:n 0.990526
@objective:y 0.006316
@objective:n 0.993684
@oilseeds:y 0.001053
@oilseeds:n 0.998947
@spent:y 0.003158
@spent:n 0.996842
@cooper:y 0.003158
@cooper:n 0.996842
@owners:y 0.004211
@owners:n 0.995789
@textiles:y 0.001053
@textiles:n 0.998947
@adequate:y 0.000000
@adequate:n 1.000000
@float:y 0.003158
@float:n 0.996842
@bankamerica:y 0.004211
@bankamerica:n 0.995789
@sri:y 0.001053
@sri:n 0.998947
@imbalance:y 0.001053
@imbalance:n 0.998947
@economics:y 0.002105
@economics:n 0.997895
@amounted:y 0.002105
@amounted:n 0.997895
@hotels:y 0.001053
@hotels:n 0.998947
@merchandise:y 0.002105
@merchandise:n 0.997895
@repeated:y 0.006316
@repeated:n 0.993684
@origin:y 0.003158
@origin:n 0.996842
@broadly:y 0.001053
@broadly:n 0.998947
@meal:y 0.003158
@meal:n 0.996842
@earthquake:y 0.001053
@earthquake:n 0.998947
@manufacturer:y 0.005263
@manufacturer:n 0.994737
@merchant:y 0.005263
@merchant:n 0.994737
@shamrock:y 0.000000
@shamrock:n 1.000000
@rio:y 0.003158
@rio:n 0.996842
@midland:y 0.003158
@midland:n 0.996842
@terminated:y 0.001053
@terminated:n 0.998947
@pace:y 0.007368
@pace:n 0.992632
@informal:y 0.001053
@informal:n 0.998947
@basin:y 0.001053
@basin:n 0.998947
@depending:y 0.001053
@depending:n 0.998947
@expense:y 0.008421
@expense:n 0.991579
@alleged:y 0.007368
@alleged:n 0.992632
@fear:y 0.004211
@fear:n 0.995789
@expanding:y 0.002105
@expanding:n 0.997895
@container:y 0.000000
