1 (@hongkong:y) 0.000000

2 (@hongkong:n) 1.000000

3 (@defend:y) 0.000000

4 (@defend:n) 1.000000

5 (@created:y) 0.006826

6 (@created:n) 0.993174

7 (@cars:y) 0.000000

8 (@cars:n) 1.000000

9 (@peter:y) 0.003413

10 (@peter:n) 0.996587

11 (@dot:y) 0.000000

12 (@dot:n) 1.000000

13 (@consortium:y) 0.006826

14 (@consortium:n) 0.993174

15 (@wireless:y) 0.003413

16 (@wireless:n) 0.996587

17 (@programme:y) 0.000000

18 (@programme:n) 1.000000

19 (@kingdom:y) 0.000000

20 (@kingdom:n) 1.000000

21 (@centers:y) 0.006826

22 (@centers:n) 0.993174

23 (@nigeria:y) 0.000000

24 (@nigeria:n) 1.000000

25 (@favour:y) 0.000000

26 (@favour:n) 1.000000

27 (@textile:y) 0.000000

28 (@textile:n) 1.000000

29 (@bit:y) 0.006826

30 (@bit:n) 0.993174

31 (@siemens:y) 0.000000

32 (@siemens:n) 1.000000

33 (@affiliates:y) 0.027304

34 (@affiliates:n) 0.972696

35 (@chain:y) 0.000000

36 (@chain:n) 1.000000

37 (@comprising:y) 0.006826

38 (@comprising:n) 0.993174

39 (@rainfall:y) 0.000000

40 (@rainfall:n) 1.000000

41 (@trans:y) 0.000000

42 (@trans:n) 1.000000

43 (@rotterdam:y) 0.003413

44 (@rotterdam:n) 0.996587

45 (@cargill:y) 0.000000

46 (@cargill:n) 1.000000

47 (@backed:y) 0.000000

48 (@backed:n) 1.000000

49 (@guilder:y) 0.000000

50 (@guilder:n) 1.000000

51 (@aegean:y) 0.003413

52 (@aegean:n) 0.996587

53 (@weight:y) 0.003413

54 (@weight:n) 0.996587

55 (@listed:y) 0.000000

56 (@listed:n) 1.000000

57 (@disaster:y) 0.000000

58 (@disaster:n) 1.000000

59 (@delhi:y) 0.000000

60 (@delhi:n) 1.000000

61 (@greek:y) 0.000000

62 (@greek:n) 1.000000

63 (@cos:y) 0.000000

64 (@cos:n) 1.000000

65 (@objective:y) 0.000000

66 (@objective:n) 1.000000

67 (@oilseeds:y) 0.000000

68 (@oilseeds:n) 1.000000

69 (@spent:y) 0.006826

70 (@spent:n) 0.993174

71 (@cooper:y) 0.000000

72 (@cooper:n) 1.000000

73 (@owners:y) 0.000000

74 (@owners:n) 1.000000

75 (@textiles:y) 0.003413

76 (@textiles:n) 0.996587

77 (@adequate:y) 0.010239

78 (@adequate:n) 0.989761

79 (@float:y) 0.000000

80 (@float:n) 1.000000

81 (@bankamerica:y) 0.000000

82 (@bankamerica:n) 1.000000

83 (@sri:y) 0.000000

84 (@sri:n) 1.000000

85 (@imbalance:y) 0.003413

86 (@imbalance:n) 0.996587

87 (@economics:y) 0.003413

88 (@economics:n) 0.996587

89 (@amounted:y) 0.003413

90 (@amounted:n) 0.996587

91 (@hotels:y) 0.003413

92 (@hotels:n) 0.996587

93 (@merchandise:y) 0.000000

94 (@merchandise:n) 1.000000

95 (@repeated:y) 0.000000

96 (@repeated:n) 1.000000

97 (@origin:y) 0.000000

98 (@origin:n) 1.000000

99 (@broadly:y) 0.000000

100 (@broadly:n) 1.000000

101 (@meal:y) 0.003413

102 (@meal:n) 0.996587

103 (@earthquake:y) 0.000000

104 (@earthquake:n) 1.000000

105 (@manufacturer:y) 0.020478

106 (@manufacturer:n) 0.979522

107 (@merchant:y) 0.006826

108 (@merchant:n) 0.993174

109 (@shamrock:y) 0.000000

110 (@shamrock:n) 1.000000

111 (@rio:y) 0.006826

112 (@rio:n) 0.993174

113 (@midland:y) 0.006826

114 (@midland:n) 0.993174

115 (@terminated:y) 0.006826

116 (@terminated:n) 0.993174

117 (@pace:y) 0.000000

118 (@pace:n) 1.000000

119 (@informal:y) 0.000000

120 (@informal:n) 1.000000

121 (@basin:y) 0.003413

122 (@basin:n) 0.996587

123 (@depending:y) 0.006826

124 (@depending:n) 0.993174

125 (@expense:y) 0.003413

126 (@expense:n) 0.996587

127 (@alleged:y) 0.000000

128 (@alleged:n) 1.000000

129 (@fear:y) 0.000000

130 (@fear:n) 1.000000

131 (@expanding:y) 0.000000

132 (@expanding:n) 1.000000

133 (@container:y) 0.013652

134 (@container:n) 0.986348

