1 (@hongkong:y) 0.001053

2 (@hongkong:n) 0.998947

3 (@defend:y) 0.001053

4 (@defend:n) 0.998947

5 (@created:y) 0.005263

6 (@created:n) 0.994737

7 (@cars:y) 0.002105

8 (@cars:n) 0.997895

9 (@peter:y) 0.000000

10 (@peter:n) 1.000000

11 (@dot:y) 0.000000

12 (@dot:n) 1.000000

13 (@consortium:y) 0.003158

14 (@consortium:n) 0.996842

15 (@wireless:y) 0.001053

16 (@wireless:n) 0.998947

17 (@programme:y) 0.001053

18 (@programme:n) 0.998947

19 (@kingdom:y) 0.004211

20 (@kingdom:n) 0.995789

21 (@centers:y) 0.012632

22 (@centers:n) 0.987368

23 (@nigeria:y) 0.000000

24 (@nigeria:n) 1.000000

25 (@favour:y) 0.002105

26 (@favour:n) 0.997895

27 (@textile:y) 0.001053

28 (@textile:n) 0.998947

29 (@bit:y) 0.002105

30 (@bit:n) 0.997895

31 (@siemens:y) 0.000000

32 (@siemens:n) 1.000000

33 (@affiliates:y) 0.006316

34 (@affiliates:n) 0.993684

35 (@chain:y) 0.006316

36 (@chain:n) 0.993684

37 (@comprising:y) 0.005263

38 (@comprising:n) 0.994737

39 (@rainfall:y) 0.001053

40 (@rainfall:n) 0.998947

41 (@trans:y) 0.000000

42 (@trans:n) 1.000000

43 (@rotterdam:y) 0.001053

44 (@rotterdam:n) 0.998947

45 (@cargill:y) 0.004211

46 (@cargill:n) 0.995789

47 (@backed:y) 0.001053

48 (@backed:n) 0.998947

49 (@guilder:y) 0.001053

50 (@guilder:n) 0.998947

51 (@aegean:y) 0.001053

52 (@aegean:n) 0.998947

53 (@weight:y) 0.003158

54 (@weight:n) 0.996842

55 (@listed:y) 0.005263

56 (@listed:n) 0.994737

57 (@disaster:y) 0.003158

58 (@disaster:n) 0.996842

59 (@delhi:y) 0.000000

60 (@delhi:n) 1.000000

61 (@greek:y) 0.000000

62 (@greek:n) 1.000000

63 (@cos:y) 0.004211

64 (@cos:n) 0.995789

65 (@objective:y) 0.001053

66 (@objective:n) 0.998947

67 (@oilseeds:y) 0.002105

68 (@oilseeds:n) 0.997895

69 (@spent:y) 0.007368

70 (@spent:n) 0.992632

71 (@cooper:y) 0.001053

72 (@cooper:n) 0.998947

73 (@owners:y) 0.002105

74 (@owners:n) 0.997895

75 (@textiles:y) 0.004211

76 (@textiles:n) 0.995789

77 (@adequate:y) 0.000000

78 (@adequate:n) 1.000000

79 (@float:y) 0.001053

80 (@float:n) 0.998947

81 (@bankamerica:y) 0.001053

82 (@bankamerica:n) 0.998947

83 (@sri:y) 0.002105

84 (@sri:n) 0.997895

85 (@imbalance:y) 0.003158

86 (@imbalance:n) 0.996842

87 (@economics:y) 0.005263

88 (@economics:n) 0.994737

89 (@amounted:y) 0.001053

90 (@amounted:n) 0.998947

91 (@hotels:y) 0.003158

92 (@hotels:n) 0.996842

93 (@merchandise:y) 0.001053

94 (@merchandise:n) 0.998947

95 (@repeated:y) 0.003158

96 (@repeated:n) 0.996842

97 (@origin:y) 0.003158

98 (@origin:n) 0.996842

99 (@broadly:y) 0.000000

100 (@broadly:n) 1.000000

101 (@meal:y) 0.003158

102 (@meal:n) 0.996842

103 (@earthquake:y) 0.003158

104 (@earthquake:n) 0.996842

105 (@manufacturer:y) 0.002105

106 (@manufacturer:n) 0.997895

107 (@merchant:y) 0.002105

108 (@merchant:n) 0.997895

109 (@shamrock:y) 0.003158

110 (@shamrock:n) 0.996842

111 (@rio:y) 0.001053

112 (@rio:n) 0.998947

113 (@midland:y) 0.004211

114 (@midland:n) 0.995789

115 (@terminated:y) 0.006316

116 (@terminated:n) 0.993684

117 (@pace:y) 0.002105

118 (@pace:n) 0.997895

119 (@informal:y) 0.001053

120 (@informal:n) 0.998947

121 (@basin:y) 0.006316

122 (@basin:n) 0.993684

123 (@depending:y) 0.004211

124 (@depending:n) 0.995789

125 (@expense:y) 0.001053

126 (@expense:n) 0.998947

127 (@alleged:y) 0.001053

128 (@alleged:n) 0.998947

129 (@fear:y) 0.003158

130 (@fear:n) 0.996842

131 (@expanding:y) 0.002105

132 (@expanding:n) 0.997895

133 (@container:y) 0.005263

134 (@container:n) 0.994737

135 (@goal:y) 0.001053

136 (@goal:n) 0.998947

137 (@halt:y) 0.000000

138 (@halt:n) 1.000000

139 (@tonnage:y) 0.003158

140 (@tonnage:n) 0.996842

141 (@conservative:y) 0.001053

142 (@conservative:n) 0.998947

143 (@moved:y) 0.003158

144 (@moved:n) 0.996842

145 (@pushed:y) 0.001053

146 (@pushed:n) 0.998947

147 (@thirds:y) 0.008421

148 (@thirds:n) 0.991579

149 (@complex:y) 0.006316

150 (@complex:n) 0.993684

151 (@core:y) 0.002105

152 (@core:n) 0.997895

153 (@strengthen:y) 0.001053

154 (@strengthen:n) 0.998947

155 (@refineries:y) 0.003158

156 (@refineries:n) 0.996842

157 (@rapid:y) 0.000000

158 (@rapid:n) 1.000000

159 (@smc:y) 0.000000

160 (@smc:n) 1.000000

161 (@meant:y) 0.000000

162 (@meant:n) 1.000000

163 (@involving:y) 0.002105

164 (@involving:n) 0.997895

165 (@peak:y) 0.005263

166 (@peak:n) 0.994737

167 (@ontario:y) 0.003158

168 (@ontario:n) 0.996842

169 (@conrac:y) 0.000000

170 (@conrac:n) 1.000000

171 (@honeywell:y) 0.000000

172 (@honeywell:n) 1.000000

173 (@executives:y) 0.002105

174 (@executives:n) 0.997895

175 (@forces:y) 0.000000

176 (@forces:n) 1.000000

177 (@club:y) 0.002105

178 (@club:n) 0.997895

179 (@dealing:y) 0.001053

180 (@dealing:n) 0.998947

181 (@turning:y) 0.001053

182 (@turning:n) 0.998947

183 (@uruguay:y) 0.000000

184 (@uruguay:n) 1.000000

185 (@mart:y) 0.001053

186 (@mart:n) 0.998947

187 (@covered:y) 0.000000

188 (@covered:n) 1.000000

189 (@destinations:y) 0.009474

190 (@destinations:n) 0.990526

191 (@lme:y) 0.001053

192 (@lme:n) 0.998947

193 (@deficiency:y) 0.000000

194 (@deficiency:n) 1.000000

195 (@dauster:y) 0.002105

196 (@dauster:n) 0.997895

197 (@showing:y) 0.003158

198 (@showing:n) 0.996842

199 (@entertainment:y) 0.003158

200 (@entertainment:n) 0.996842

201 (@expensive:y) 0.004211

202 (@expensive:n) 0.995789

203 (@faster:y) 0.004211

204 (@faster:n) 0.995789

205 (@propose:y) 0.001053

206 (@propose:n) 0.998947

207 (@requires:y) 0.001053

208 (@requires:n) 0.998947

209 (@jersey:y) 0.001053

210 (@jersey:n) 0.998947

211 (@warrant:y) 0.002105

212 (@warrant:n) 0.997895

213 (@poehl:y) 0.000000

214 (@poehl:n) 1.000000

215 (@est:y) 0.007368

216 (@est:n) 0.992632

217 (@join:y) 0.005263

218 (@join:n) 0.994737

219 (@rapeseed:y) 0.001053

220 (@rapeseed:n) 0.998947

221 (@orange:y) 0.000000

222 (@orange:n) 1.000000

223 (@returned:y) 0.002105

224 (@returned:n) 0.997895

225 (@sumitomo:y) 0.004211

226 (@sumitomo:n) 0.995789

227 (@alcan:y) 0.001053

228 (@alcan:n) 0.998947

229 (@calculated:y) 0.003158

230 (@calculated:n) 0.996842

231 (@salomon:y) 0.003158

232 (@salomon:n) 0.996842

233 (@pioneer:y) 0.002105

234 (@pioneer:n) 0.997895

235 (@wagner:y) 0.007368

236 (@wagner:n) 0.992632

237 (@match:y) 0.002105

238 (@match:n) 0.997895

239 (@smelter:y) 0.002105

240 (@smelter:n) 0.997895

241 (@saudis:y) 0.000000

242 (@saudis:n) 1.000000

243 (@achieved:y) 0.004211

244 (@achieved:n) 0.995789

245 (@renault:y) 0.000000

246 (@renault:n) 1.000000

247 (@van:y) 0.003158

248 (@van:n) 0.996842

249 (@spread:y) 0.002105

250 (@spread:n) 0.997895

251 (@bally:y) 0.002105

252 (@bally:n) 0.997895

253 (@deficits:y) 0.001053

254 (@deficits:n) 0.998947

255 (@requested:y) 0.004211

256 (@requested:n) 0.995789

257 (@utility:y) 0.003158

258 (@utility:n) 0.996842

259 (@ban:y) 0.001053

260 (@ban:n) 0.998947

261 (@bolivia:y) 0.001053

262 (@bolivia:n) 0.998947

263 (@mill:y) 0.004211

264 (@mill:n) 0.995789

265 (@wait:y) 0.003158

266 (@wait:n) 0.996842

267 (@retaliate:y) 0.000000

268 (@retaliate:n) 1.000000

269 (@book:y) 0.002105

270 (@book:n) 0.997895

271 (@charged:y) 0.002105

272 (@charged:n) 0.997895

273 (@interstate:y) 0.002105

274 (@interstate:n) 0.997895

275 (@annually:y) 0.002105

276 (@annually:n) 0.997895

277 (@manhattan:y) 0.006316

278 (@manhattan:n) 0.993684

279 (@represented:y) 0.007368

280 (@represented:n) 0.992632

281 (@intermediate:y) 0.004211

282 (@intermediate:n) 0.995789

283 (@refiners:y) 0.002105

284 (@refiners:n) 0.997895

285 (@appreciation:y) 0.000000

286 (@appreciation:n) 1.000000

287 (@gained:y) 0.002105

288 (@gained:n) 0.997895

289 (@funding:y) 0.004211

290 (@funding:n) 0.995789

291 (@begun:y) 0.002105

292 (@begun:n) 0.997895

293 (@pesch:y) 0.000000

294 (@pesch:n) 1.000000

295 (@texaco:y) 0.004211

296 (@texaco:n) 0.995789

297 (@improving:y) 0.006316

298 (@improving:n) 0.993684

299 (@counter:y) 0.004211

300 (@counter:n) 0.995789

301 (@hostile:y) 0.005263

302 (@hostile:n) 0.994737

303 (@expires:y) 0.008421

304 (@expires:n) 0.991579

305 (@advance:y) 0.002105

306 (@advance:n) 0.997895

307 (@obtain:y) 0.002105

308 (@obtain:n) 0.997895

309 (@eventually:y) 0.008421

310 (@eventually:n) 0.991579

311 (@industrialised:y) 0.001053

312 (@industrialised:n) 0.998947

313 (@nearby:y) 0.001053

314 (@nearby:n) 0.998947

315 (@utilities:y) 0.005263

316 (@utilities:n) 0.994737

317 (@body:y) 0.002105

318 (@body:n) 0.997895

319 (@bear:y) 0.003158

320 (@bear:n) 0.996842

321 (@cereals:y) 0.004211

322 (@cereals:n) 0.995789

323 (@levy:y) 0.002105

324 (@levy:n) 0.997895

325 (@george:y) 0.013684

326 (@george:n) 0.986316

327 (@woolworth:y) 0.000000

328 (@woolworth:n) 1.000000

329 (@apply:y) 0.002105

330 (@apply:n) 0.997895

331 (@hand:y) 0.001053

332 (@hand:n) 0.998947

333 (@fears:y) 0.001053

334 (@fears:n) 0.998947

335 (@operated:y) 0.003158

336 (@operated:n) 0.996842

337 (@tenders:y) 0.001053

338 (@tenders:n) 0.998947

339 (@ensure:y) 0.002105

340 (@ensure:n) 0.997895

341 (@fluctuations:y) 0.002105

342 (@fluctuations:n) 0.997895

343 (@grounds:y) 0.000000

344 (@grounds:n) 1.000000

345 (@sulphur:y) 0.001053

346 (@sulphur:n) 0.998947

347 (@bhp:y) 0.000000

348 (@bhp:n) 1.000000

349 (@demands:y) 0.004211

350 (@demands:n) 0.995789

351 (@exchanges:y) 0.004211

352 (@exchanges:n) 0.995789

353 (@evidence:y) 0.004211

354 (@evidence:n) 0.995789

355 (@pounds:y) 0.001053

356 (@pounds:n) 0.998947

357 (@exporter:y) 0.011579

358 (@exporter:n) 0.988421

359 (@rainbow:y) 0.001053

