@hongkong:y 0.002212
@hongkong:n 0.997788
@defend:y 0.026549
@defend:n 0.973451
@created:y 0.008850
@created:n 0.991150
@cars:y 0.002212
@cars:n 0.997788
@peter:y 0.004425
@peter:n 0.995575
@dot:y 0.002212
@dot:n 0.997788
@consortium:y 0.004425
@consortium:n 0.995575
@wireless:y 0.004425
@wireless:n 0.995575
@programme:y 0.004425
@programme:n 0.995575
@kingdom:y 0.008850
@kingdom:n 0.991150
@centers:y 0.000000
@centers:n 1.000000
@nigeria:y 0.008850
@nigeria:n 0.991150
@favour:y 0.006637
@favour:n 0.993363
@textile:y 0.000000
@textile:n 1.000000
@bit:y 0.002212
@bit:n 0.997788
@siemens:y 0.000000
@siemens:n 1.000000
@affiliates:y 0.004425
@affiliates:n 0.995575
@chain:y 0.006637
@chain:n 0.993363
@comprising:y 0.002212
@comprising:n 0.997788
@rainfall:y 0.002212
@rainfall:n 0.997788
@trans:y 0.002212
@trans:n 0.997788
@rotterdam:y 0.002212
@rotterdam:n 0.997788
@cargill:y 0.006637
@cargill:n 0.993363
@backed:y 0.006637
@backed:n 0.993363
@guilder:y 0.006637
@guilder:n 0.993363
@aegean:y 0.006637
@aegean:n 0.993363
@weight:y 0.000000
@weight:n 1.000000
@listed:y 0.002212
@listed:n 0.997788
@disaster:y 0.000000
@disaster:n 1.000000
@delhi:y 0.000000
@delhi:n 1.000000
@greek:y 0.004425
@greek:n 0.995575
@cos:y 0.004425
@cos:n 0.995575
@objective:y 0.002212
@objective:n 0.997788
@oilseeds:y 0.002212
@oilseeds:n 0.997788
@spent:y 0.004425
@spent:n 0.995575
@cooper:y 0.000000
@cooper:n 1.000000
@owners:y 0.004425
@owners:n 0.995575
@textiles:y 0.004425
@textiles:n 0.995575
@adequate:y 0.006637
@adequate:n 0.993363
@float:y 0.002212
@float:n 0.997788
@bankamerica:y 0.002212
@bankamerica:n 0.997788
@sri:y 0.002212
@sri:n 0.997788
@imbalance:y 0.006637
@imbalance:n 0.993363
@economics:y 0.000000
@economics:n 1.000000
@amounted:y 0.006637
@amounted:n 0.993363
@hotels:y 0.000000
@hotels:n 1.000000
@merchandise:y 0.008850
@merchandise:n 0.991150
@repeated:y 0.004425
@repeated:n 0.995575
@origin:y 0.002212
@origin:n 0.997788
@broadly:y 0.011062
@broadly:n 0.988938
@meal:y 0.002212
@meal:n 0.997788
@earthquake:y 0.008850
@earthquake:n 0.991150
@manufacturer:y 0.000000
@manufacturer:n 1.000000
@merchant:y 0.008850
@merchant:n 0.991150
@shamrock:y 0.004425
@shamrock:n 0.995575
@rio:y 0.002212
@rio:n 0.997788
@midland:y 0.006637
@midland:n 0.993363
@terminated:y 0.017699
@terminated:n 0.982301
@pace:y 0.002212
@pace:n 0.997788
@informal:y 0.004425
@informal:n 0.995575
@basin:y 0.002212
@basin:n 0.997788
@depending:y 0.004425
@depending:n 0.995575
@expense:y 0.002212
@expense:n 0.997788
@alleged:y 0.006637
@alleged:n 0.993363
@fear:y 0.019912
@fear:n 0.980088
@expanding:y 0.008850
@expanding:n 0.991150
@container:y 0.004425
@container:n 0.995575
@goal:y 0.000000
@goal:n 1.000000
@halt:y 0.008850
@halt:n 0.991150
@tonnage:y 0.006637
@tonnage:n 0.993363
@conservative:y 0.006637
@conservative:n 0.993363
@moved:y 0.008850
@moved:n 0.991150
@pushed:y 0.002212
@pushed:n 0.997788
@thirds:y 0.017699
@thirds:n 0.982301
@complex:y 0.008850
@complex:n 0.991150
@core:y 0.006637
@core:n 0.993363
@strengthen:y 0.006637
@strengthen:n 0.993363
@refineries:y 0.002212
@refineries:n 0.997788
@rapid:y 0.002212
@rapid:n 0.997788
@smc:y 0.000000
@smc:n 1.000000
@meant:y 0.008850
@meant:n 0.991150
@involving:y 0.004425
@involving:n 0.995575
@peak:y 0.004425
@peak:n 0.995575
@ontario:y 0.002212
@ontario:n 0.997788
@conrac:y 0.000000
@conrac:n 1.000000
@honeywell:y 0.000000
@honeywell:n 1.000000
@executives:y 0.002212
@executives:n 0.997788
@forces:y 0.019912
@forces:n 0.980088
@club:y 0.006637
@club:n 0.993363
@dealing:y 0.024336
@dealing:n 0.975664
@turning:y 0.015487
@turning:n 0.984513
@uruguay:y 0.004425
@uruguay:n 0.995575
@mart:y 0.000000
@mart:n 1.000000
@covered:y 0.008850
@covered:n 0.991150
@destinations:y 0.000000
@destinations:n 1.000000
@lme:y 0.000000
@lme:n 1.000000
@deficiency:y 0.002212
@deficiency:n 0.997788
@dauster:y 0.000000
@dauster:n 1.000000
@showing:y 0.013274
@showing:n 0.986726
@entertainment:y 0.002212
@entertainment:n 0.997788
@expensive:y 0.006637
@expensive:n 0.993363
@faster:y 0.008850
@faster:n 0.991150
@propose:y 0.008850
@propose:n 0.991150
@requires:y 0.004425
@requires:n 0.995575
@jersey:y 0.000000
@jersey:n 1.000000
@warrant:y 0.000000
@warrant:n 1.000000
@poehl:y 0.006637
@poehl:n 0.993363
@est:y 0.008850
@est:n 0.991150
@join:y 0.002212
@join:n 0.997788
@rapeseed:y 0.002212
@rapeseed:n 0.997788
@orange:y 0.000000
@orange:n 1.000000
@returned:y 0.004425
@returned:n 0.995575
@sumitomo:y 0.000000
@sumitomo:n 1.000000
@alcan:y 0.000000
@alcan:n 1.000000
@calculated:y 0.004425
@calculated:n 0.995575
@salomon:y 0.004425
@salomon:n 0.995575
@pioneer:y 0.000000
@pioneer:n 1.000000
@wagner:y 0.000000
@wagner:n 1.000000
@match:y 0.004425
