1 (@hongkong:y) 0.002212

2 (@hongkong:n) 0.997788

3 (@defend:y) 0.026549

4 (@defend:n) 0.973451

5 (@created:y) 0.008850

6 (@created:n) 0.991150

7 (@cars:y) 0.002212

8 (@cars:n) 0.997788

9 (@peter:y) 0.004425

10 (@peter:n) 0.995575

11 (@dot:y) 0.002212

12 (@dot:n) 0.997788

13 (@consortium:y) 0.004425

14 (@consortium:n) 0.995575

15 (@wireless:y) 0.004425

16 (@wireless:n) 0.995575

17 (@programme:y) 0.004425

18 (@programme:n) 0.995575

19 (@kingdom:y) 0.008850

20 (@kingdom:n) 0.991150

21 (@centers:y) 0.000000

22 (@centers:n) 1.000000

23 (@nigeria:y) 0.008850

24 (@nigeria:n) 0.991150

25 (@favour:y) 0.006637

26 (@favour:n) 0.993363

27 (@textile:y) 0.000000

28 (@textile:n) 1.000000

29 (@bit:y) 0.002212

30 (@bit:n) 0.997788

31 (@siemens:y) 0.000000

32 (@siemens:n) 1.000000

33 (@affiliates:y) 0.004425

34 (@affiliates:n) 0.995575

35 (@chain:y) 0.006637

36 (@chain:n) 0.993363

37 (@comprising:y) 0.002212

38 (@comprising:n) 0.997788

39 (@rainfall:y) 0.002212

40 (@rainfall:n) 0.997788

41 (@trans:y) 0.002212

42 (@trans:n) 0.997788

43 (@rotterdam:y) 0.002212

44 (@rotterdam:n) 0.997788

45 (@cargill:y) 0.006637

46 (@cargill:n) 0.993363

47 (@backed:y) 0.006637

48 (@backed:n) 0.993363

49 (@guilder:y) 0.006637

50 (@guilder:n) 0.993363

51 (@aegean:y) 0.006637

52 (@aegean:n) 0.993363

53 (@weight:y) 0.000000

54 (@weight:n) 1.000000

55 (@listed:y) 0.002212

56 (@listed:n) 0.997788

57 (@disaster:y) 0.000000

58 (@disaster:n) 1.000000

59 (@delhi:y) 0.000000

60 (@delhi:n) 1.000000

61 (@greek:y) 0.004425

62 (@greek:n) 0.995575

63 (@cos:y) 0.004425

64 (@cos:n) 0.995575

65 (@objective:y) 0.002212

66 (@objective:n) 0.997788

67 (@oilseeds:y) 0.002212

68 (@oilseeds:n) 0.997788

69 (@spent:y) 0.004425

70 (@spent:n) 0.995575

71 (@cooper:y) 0.000000

72 (@cooper:n) 1.000000

73 (@owners:y) 0.004425

74 (@owners:n) 0.995575

75 (@textiles:y) 0.004425

76 (@textiles:n) 0.995575

77 (@adequate:y) 0.006637

78 (@adequate:n) 0.993363

79 (@float:y) 0.002212

