1 (@hongkong:y) 0.000953

2 (@hongkong:n) 0.999047

3 (@defend:y) 0.005720

4 (@defend:n) 0.994280

5 (@created:y) 0.003813

6 (@created:n) 0.996187

7 (@cars:y) 0.002860

8 (@cars:n) 0.997140

9 (@peter:y) 0.001907

10 (@peter:n) 0.998093

11 (@dot:y) 0.001907

12 (@dot:n) 0.998093

13 (@consortium:y) 0.000953

14 (@consortium:n) 0.999047

15 (@wireless:y) 0.003813

16 (@wireless:n) 0.996187

17 (@programme:y) 0.005720

18 (@programme:n) 0.994280

19 (@kingdom:y) 0.000953

20 (@kingdom:n) 0.999047

21 (@centers:y) 0.009533

22 (@centers:n) 0.990467

23 (@nigeria:y) 0.000000

24 (@nigeria:n) 1.000000

25 (@favour:y) 0.006673

26 (@favour:n) 0.993327

27 (@textile:y) 0.001907

28 (@textile:n) 0.998093

29 (@bit:y) 0.003813

30 (@bit:n) 0.996187

31 (@siemens:y) 0.002860

32 (@siemens:n) 0.997140

33 (@affiliates:y) 0.004766

34 (@affiliates:n) 0.995234

35 (@chain:y) 0.003813

36 (@chain:n) 0.996187

37 (@comprising:y) 0.002860

38 (@comprising:n) 0.997140

39 (@rainfall:y) 0.000000

40 (@rainfall:n) 1.000000

41 (@trans:y) 0.006673

42 (@trans:n) 0.993327

43 (@rotterdam:y) 0.002860

44 (@rotterdam:n) 0.997140

45 (@cargill:y) 0.000953

46 (@cargill:n) 0.999047

47 (@backed:y) 0.005720

48 (@backed:n) 0.994280

49 (@guilder:y) 0.000953

50 (@guilder:n) 0.999047

51 (@aegean:y) 0.000953

52 (@aegean:n) 0.999047

53 (@weight:y) 0.001907

54 (@weight:n) 0.998093

55 (@listed:y) 0.001907

56 (@listed:n) 0.998093

57 (@disaster:y) 0.002860

58 (@disaster:n) 0.997140

59 (@delhi:y) 0.000953

60 (@delhi:n) 0.999047

61 (@greek:y) 0.000000

62 (@greek:n) 1.000000

63 (@cos:y) 0.005720

64 (@cos:n) 0.994280

65 (@objective:y) 0.002860

66 (@objective:n) 0.997140

67 (@oilseeds:y) 0.005720

68 (@oilseeds:n) 0.994280

69 (@spent:y) 0.003813

70 (@spent:n) 0.996187

71 (@cooper:y) 0.003813

72 (@cooper:n) 0.996187

73 (@owners:y) 0.003813

74 (@owners:n) 0.996187

75 (@textiles:y) 0.002860

76 (@textiles:n) 0.997140

77 (@adequate:y) 0.000953

78 (@adequate:n) 0.999047

79 (@float:y) 0.000000

80 (@float:n) 1.000000

81 (@bankamerica:y) 0.002860

82 (@bankamerica:n) 0.997140

83 (@sri:y) 0.000953

84 (@sri:n) 0.999047

85 (@imbalance:y) 0.002860

86 (@imbalance:n) 0.997140

87 (@economics:y) 0.001907

88 (@economics:n) 0.998093

89 (@amounted:y) 0.011439

90 (@amounted:n) 0.988561

91 (@hotels:y) 0.000000

92 (@hotels:n) 1.000000

93 (@merchandise:y) 0.002860

94 (@merchandise:n) 0.997140

95 (@repeated:y) 0.003813

96 (@repeated:n) 0.996187

97 (@origin:y) 0.002860

98 (@origin:n) 0.997140

99 (@broadly:y) 0.006673

100 (@broadly:n) 0.993327

101 (@meal:y) 0.002860

102 (@meal:n) 0.997140

103 (@earthquake:y) 0.000000

104 (@earthquake:n) 1.000000

105 (@manufacturer:y) 0.000953

106 (@manufacturer:n) 0.999047

107 (@merchant:y) 0.000953

108 (@merchant:n) 0.999047

109 (@shamrock:y) 0.001907

110 (@shamrock:n) 0.998093

111 (@rio:y) 0.006673

112 (@rio:n) 0.993327

113 (@midland:y) 0.000953

114 (@midland:n) 0.999047

115 (@terminated:y) 0.006673

116 (@terminated:n) 0.993327

117 (@pace:y) 0.005720

118 (@pace:n) 0.994280

119 (@informal:y) 0.001907

120 (@informal:n) 0.998093

121 (@basin:y) 0.006673

122 (@basin:n) 0.993327

123 (@depending:y) 0.005720

124 (@depending:n) 0.994280

125 (@expense:y) 0.003813

126 (@expense:n) 0.996187

127 (@alleged:y) 0.002860

128 (@alleged:n) 0.997140

129 (@fear:y) 0.000000

130 (@fear:n) 1.000000

131 (@expanding:y) 0.001907

132 (@expanding:n) 0.998093

133 (@container:y) 0.002860

134 (@container:n) 0.997140

135 (@goal:y) 0.000000

136 (@goal:n) 1.000000

137 (@halt:y) 0.003813

138 (@halt:n) 0.996187

139 (@tonnage:y) 0.001907

140 (@tonnage:n) 0.998093

141 (@conservative:y) 0.002860

142 (@conservative:n) 0.997140

143 (@moved:y) 0.003813

144 (@moved:n) 0.996187

145 (@pushed:y) 0.005720

146 (@pushed:n) 0.994280

147 (@thirds:y) 0.004766

148 (@thirds:n) 0.995234

149 (@complex:y) 0.001907

150 (@complex:n) 0.998093

151 (@core:y) 0.004766

152 (@core:n) 0.995234

153 (@strengthen:y) 0.005720

154 (@strengthen:n) 0.994280

155 (@refineries:y) 0.004766

156 (@refineries:n) 0.995234

157 (@rapid:y) 0.002860

158 (@rapid:n) 0.997140

159 (@smc:y) 0.001907

160 (@smc:n) 0.998093

161 (@meant:y) 0.003813

162 (@meant:n) 0.996187

163 (@involving:y) 0.003813

164 (@involving:n) 0.996187

165 (@peak:y) 0.004766

166 (@peak:n) 0.995234

167 (@ontario:y) 0.004766

168 (@ontario:n) 0.995234

169 (@conrac:y) 0.000953

170 (@conrac:n) 0.999047

171 (@honeywell:y) 0.000000

172 (@honeywell:n) 1.000000

173 (@executives:y) 0.002860

174 (@executives:n) 0.997140

175 (@forces:y) 0.002860

176 (@forces:n) 0.997140

177 (@club:y) 0.004766

178 (@club:n) 0.995234

179 (@dealing:y) 0.002860

180 (@dealing:n) 0.997140

181 (@turning:y) 0.005720

182 (@turning:n) 0.994280

183 (@uruguay:y) 0.000953

184 (@uruguay:n) 0.999047

185 (@mart:y) 0.005720

186 (@mart:n) 0.994280

187 (@covered:y) 0.002860

188 (@covered:n) 0.997140

189 (@destinations:y) 0.002860

190 (@destinations:n) 0.997140

191 (@lme:y) 0.001907

192 (@lme:n) 0.998093

193 (@deficiency:y) 0.001907

194 (@deficiency:n) 0.998093

195 (@dauster:y) 0.000953

196 (@dauster:n) 0.999047

197 (@showing:y) 0.003813

198 (@showing:n) 0.996187

199 (@entertainment:y) 0.004766

200 (@entertainment:n) 0.995234

201 (@expensive:y) 0.004766

202 (@expensive:n) 0.995234

203 (@faster:y) 0.002860

204 (@faster:n) 0.997140

205 (@propose:y) 0.004766

206 (@propose:n) 0.995234

207 (@requires:y) 0.006673

208 (@requires:n) 0.993327

209 (@jersey:y) 0.006673

210 (@jersey:n) 0.993327

211 (@warrant:y) 0.006673

212 (@warrant:n) 0.993327

213 (@poehl:y) 0.000000

214 (@poehl:n) 1.000000

215 (@est:y) 0.002860

216 (@est:n) 0.997140

217 (@join:y) 0.005720

218 (@join:n) 0.994280

219 (@rapeseed:y) 0.000953

220 (@rapeseed:n) 0.999047

221 (@orange:y) 0.000953

222 (@orange:n) 0.999047

223 (@returned:y) 0.005720

224 (@returned:n) 0.994280

225 (@sumitomo:y) 0.000000

226 (@sumitomo:n) 1.000000

227 (@alcan:y) 0.000953

228 (@alcan:n) 0.999047

229 (@calculated:y) 0.007626

230 (@calculated:n) 0.992374

231 (@salomon:y) 0.001907

232 (@salomon:n) 0.998093

233 (@pioneer:y) 0.000000

234 (@pioneer:n) 1.000000

235 (@wagner:y) 0.005720

236 (@wagner:n) 0.994280

237 (@match:y) 0.004766

238 (@match:n) 0.995234

239 (@smelter:y) 0.000953

240 (@smelter:n) 0.999047

241 (@saudis:y) 0.000953

242 (@saudis:n) 0.999047

243 (@achieved:y) 0.007626

244 (@achieved:n) 0.992374

245 (@renault:y) 0.001907

246 (@renault:n) 0.998093

247 (@van:y) 0.002860

248 (@van:n) 0.997140

249 (@spread:y) 0.004766

250 (@spread:n) 0.995234

251 (@bally:y) 0.000953

252 (@bally:n) 0.999047

253 (@deficits:y) 0.003813

254 (@deficits:n) 0.996187

255 (@requested:y) 0.008580

256 (@requested:n) 0.991420

257 (@utility:y) 0.002860

258 (@utility:n) 0.997140

259 (@ban:y) 0.003813

260 (@ban:n) 0.996187

261 (@bolivia:y) 0.001907

262 (@bolivia:n) 0.998093

263 (@mill:y) 0.002860

264 (@mill:n) 0.997140

