1 (@hongkong:y) 0.001383

2 (@hongkong:n) 0.998617

3 (@defend:y) 0.003458

4 (@defend:n) 0.996542

5 (@created:y) 0.002075

6 (@created:n) 0.997925

7 (@cars:y) 0.000692

8 (@cars:n) 0.999308

9 (@peter:y) 0.004841

10 (@peter:n) 0.995159

11 (@dot:y) 0.000692

12 (@dot:n) 0.999308

13 (@consortium:y) 0.005533

14 (@consortium:n) 0.994467

15 (@wireless:y) 0.004149

16 (@wireless:n) 0.995851

17 (@programme:y) 0.003458

18 (@programme:n) 0.996542

19 (@kingdom:y) 0.000692

20 (@kingdom:n) 0.999308

21 (@centers:y) 0.004149

22 (@centers:n) 0.995851

23 (@nigeria:y) 0.000692

24 (@nigeria:n) 0.999308

25 (@favour:y) 0.004149

26 (@favour:n) 0.995851

27 (@textile:y) 0.005533

28 (@textile:n) 0.994467

29 (@bit:y) 0.007607

30 (@bit:n) 0.992393

31 (@siemens:y) 0.003458

32 (@siemens:n) 0.996542

33 (@affiliates:y) 0.008990

34 (@affiliates:n) 0.991010

35 (@chain:y) 0.002075

36 (@chain:n) 0.997925

37 (@comprising:y) 0.004841

38 (@comprising:n) 0.995159

39 (@rainfall:y) 0.000692

40 (@rainfall:n) 0.999308

41 (@trans:y) 0.003458

42 (@trans:n) 0.996542

43 (@rotterdam:y) 0.002766

44 (@rotterdam:n) 0.997234

45 (@cargill:y) 0.006916

46 (@cargill:n) 0.993084

47 (@backed:y) 0.002075

48 (@backed:n) 0.997925

49 (@guilder:y) 0.000000

50 (@guilder:n) 1.000000

51 (@aegean:y) 0.000000

52 (@aegean:n) 1.000000

53 (@weight:y) 0.002766

54 (@weight:n) 0.997234

55 (@listed:y) 0.005533

56 (@listed:n) 0.994467

57 (@disaster:y) 0.002075

58 (@disaster:n) 0.997925

59 (@delhi:y) 0.000000

60 (@delhi:n) 1.000000

61 (@greek:y) 0.000000

62 (@greek:n) 1.000000

63 (@cos:y) 0.004149

64 (@cos:n) 0.995851

65 (@objective:y) 0.002766

66 (@objective:n) 0.997234

67 (@oilseeds:y) 0.001383

68 (@oilseeds:n) 0.998617

69 (@spent:y) 0.004841

70 (@spent:n) 0.995159

71 (@cooper:y) 0.002075

72 (@cooper:n) 0.997925

73 (@owners:y) 0.004841

74 (@owners:n) 0.995159

75 (@textiles:y) 0.005533

76 (@textiles:n) 0.994467

77 (@adequate:y) 0.005533

78 (@adequate:n) 0.994467

79 (@float:y) 0.000692

80 (@float:n) 0.999308

81 (@bankamerica:y) 0.001383

82 (@bankamerica:n) 0.998617

83 (@sri:y) 0.000692

84 (@sri:n) 0.999308

85 (@imbalance:y) 0.006224

86 (@imbalance:n) 0.993776

87 (@economics:y) 0.005533

88 (@economics:n) 0.994467

89 (@amounted:y) 0.002766

90 (@amounted:n) 0.997234

91 (@hotels:y) 0.000692

