1 (@hongkong:y) 0.001866

2 (@hongkong:n) 0.998134

3 (@defend:y) 0.003731

4 (@defend:n) 0.996269

5 (@created:y) 0.001866

6 (@created:n) 0.998134

7 (@cars:y) 0.001866

8 (@cars:n) 0.998134

9 (@peter:y) 0.003731

10 (@peter:n) 0.996269

11 (@dot:y) 0.005597

12 (@dot:n) 0.994403

13 (@consortium:y) 0.001866

14 (@consortium:n) 0.998134

15 (@wireless:y) 0.005597

16 (@wireless:n) 0.994403

17 (@programme:y) 0.000000

18 (@programme:n) 1.000000

19 (@kingdom:y) 0.000000

20 (@kingdom:n) 1.000000

21 (@centers:y) 0.000000

22 (@centers:n) 1.000000

23 (@nigeria:y) 0.000000

24 (@nigeria:n) 1.000000

25 (@favour:y) 0.005597

26 (@favour:n) 0.994403

27 (@textile:y) 0.001866

28 (@textile:n) 0.998134

29 (@bit:y) 0.000000

30 (@bit:n) 1.000000

31 (@siemens:y) 0.001866

32 (@siemens:n) 0.998134

33 (@affiliates:y) 0.000000

34 (@affiliates:n) 1.000000

35 (@chain:y) 0.003731

36 (@chain:n) 0.996269

37 (@comprising:y) 0.001866

38 (@comprising:n) 0.998134

39 (@rainfall:y) 0.000000

40 (@rainfall:n) 1.000000

41 (@trans:y) 0.007463

42 (@trans:n) 0.992537

43 (@rotterdam:y) 0.001866

44 (@rotterdam:n) 0.998134

45 (@cargill:y) 0.000000

46 (@cargill:n) 1.000000

47 (@backed:y) 0.009328

48 (@backed:n) 0.990672

49 (@guilder:y) 0.001866

50 (@guilder:n) 0.998134

51 (@aegean:y) 0.003731

52 (@aegean:n) 0.996269

53 (@weight:y) 0.000000

54 (@weight:n) 1.000000

55 (@listed:y) 0.000000

56 (@listed:n) 1.000000

57 (@disaster:y) 0.003731

58 (@disaster:n) 0.996269

59 (@delhi:y) 0.000000

60 (@delhi:n) 1.000000

61 (@greek:y) 0.003731

62 (@greek:n) 0.996269

63 (@cos:y) 0.005597

64 (@cos:n) 0.994403

65 (@objective:y) 0.007463

66 (@objective:n) 0.992537

67 (@oilseeds:y) 0.001866

68 (@oilseeds:n) 0.998134

69 (@spent:y) 0.000000

70 (@spent:n) 1.000000

71 (@cooper:y) 0.001866

72 (@cooper:n) 0.998134

73 (@owners:y) 0.003731

74 (@owners:n) 0.996269

75 (@textiles:y) 0.000000

76 (@textiles:n) 1.000000

77 (@adequate:y) 0.000000

78 (@adequate:n) 1.000000

79 (@float:y) 0.001866

80 (@float:n) 0.998134

81 (@bankamerica:y) 0.000000

82 (@bankamerica:n) 1.000000

83 (@sri:y) 0.001866

84 (@sri:n) 0.998134

85 (@imbalance:y) 0.000000

